order_id,visit_id,ordered_at,channel,order_seq_in_visit
O00000423,V00000206,2025-01-04T20:24:43+09:00,tablet,2
O00000424,V00000206,2025-01-04T20:25:13+09:00,tablet,3
O00000425,V00000207,2025-01-04T19:50:41+09:00,tablet,1
O00000426,V00000207,2025-01-04T20:00:15+09:00,tablet,2
O00000427,V00000207,2025-01-04T20:24:17+09:00,tablet,3
O00000428,V00000208,2025-01-04T18:43:45+09:00,tablet,1
O00000429,V00000208,2025-01-04T20:15:22+09:00,tablet,2
O00000430,V00000209,2025-01-04T12:50:16+09:00,tablet,1
O00000431,V00000209,2025-01-04T13:26:50+09:00,tablet,2
O00000432,V00000209,2025-01-04T13:59:12+09:00,tablet,3
O00000433,V00000210,2025-01-04T11:33:26+09:00,tablet,1
O00000434,V00000210,2025-01-04T11:35:03+09:00,tablet,2
O00000435,V00000210,2025-01-04T11:59:33+09:00,tablet,3
O00000436,V00000211,2025-01-04T21:08:41+09:00,tablet,1
O00000437,V00000211,2025-01-04T21:13:20+09:00,tablet,2
O00000438,V00000211,2025-01-04T22:03:07+09:00,tablet,3
O00000439,V00000212,2025-01-04T17:25:03+09:00,tablet,1
O00000440,V00000213,2025-01-04T18:28:22+09:00,tablet,1
O00000441,V00000214,2025-01-05T09:01:10+09:00,tablet,1
O00000442,V00000215,2025-01-05T08:40:08+09:00,tablet,1
O00000443,V00000215,2025-01-05T08:54:53+09:00,tablet,2
O00000444,V00000215,2025-01-05T08:58:02+09:00,tablet,3
O00000445,V00000216,2025-01-05T19:55:39+09:00,tablet,1
O00000446,V00000216,2025-01-05T20:44:46+09:00,tablet,2
O00000447,V00000216,2025-01-05T20:59:14+09:00,tablet,3
O00000448,V00000217,2025-01-05T18:45:43+09:00,tablet,1
O00000449,V00000218,2025-01-05T14:39:55+09:00,tablet,1
O00000450,V00000218,2025-01-05T15:05:27+09:00,tablet,2
O00000451,V00000218,2025-01-05T15:23:34+09:00,tablet,3
O00000452,V00000219,2025-01-05T19:01:58+09:00,tablet,1
O00000453,V00000219,2025-01-05T20:18:44+09:00,tablet,2
O00000454,V00000220,2025-01-05T16:00:58+09:00,tablet,1
O00000455,V00000220,2025-01-05T16:03:46+09:00,tablet,2
O00000456,V00000220,2025-01-05T16:52:05+09:00,tablet,3
O00000457,V00000221,2025-01-05T21:21:41+09:00,tablet,1
O00000458,V00000221,2025-01-05T21:26:50+09:00,tablet,2
O00000459,V00000221,2025-01-05T21:43:32+09:00,tablet,3
O00000460,V00000222,2025-01-05T20:58:52+09:00,tablet,1
O00000461,V00000222,2025-01-05T21:06:21+09:00,tablet,2
O00000462,V00000223,2025-01-05T13:35:48+09:00,tablet,1
O00000463,V00000223,2025-01-05T15:10:43+09:00,tablet,2
O00000464,V00000223,2025-01-05T15:22:14+09:00,tablet,3
O00000465,V00000224,2025-01-05T07:17:50+09:00,tablet,1
O00000466,V00000224,2025-01-05T07:31:49+09:00,tablet,2
O00000467,V00000225,2025-01-05T10:03:26+09:00,tablet,1
O00000468,V00000225,2025-01-05T10:09:30+09:00,tablet,2
O00000469,V00000226,2025-01-05T07:39:49+09:00,tablet,1
O00000470,V00000227,2025-01-05T12:25:37+09:00,tablet,1
O00000471,V00000227,2025-01-05T12:53:15+09:00,tablet,2
O00000472,V00000227,2025-01-05T13:18:24+09:00,tablet,3
O00000473,V00000228,2025-01-05T18:47:12+09:00,tablet,1
O00000474,V00000228,2025-01-05T19:33:48+09:00,tablet,2
O00000475,V00000229,2025-01-05T20:31:28+09:00,tablet,1
O00000476,V00000229,2025-01-05T21:15:37+09:00,tablet,2
O00000477,V00000229,2025-01-05T21:40:20+09:00,tablet,3
O00000478,V00000230,2025-01-05T20:05:48+09:00,tablet,1
O00000479,V00000230,2025-01-05T21:14:35+09:00,tablet,2
O00000480,V00000231,2025-01-05T10:45:39+09:00,tablet,1
O00000481,V00000232,2025-01-05T11:38:19+09:00,tablet,1
O00000482,V00000232,2025-01-05T11:50:45+09:00,tablet,2
O00000483,V00000232,2025-01-05T11:57:03+09:00,tablet,3
O00000484,V00000233,2025-01-05T13:18:15+09:00,tablet,1
O00000485,V00000233,2025-01-05T14:10:11+09:00,tablet,2
O00000486,V00000233,2025-01-05T14:12:43+09:00,tablet,3
O00000487,V00000234,2025-01-05T16:06:14+09:00,tablet,1
O00000488,V00000235,2025-01-05T10:47:28+09:00,tablet,1
O00000489,V00000235,2025-01-05T11:21:15+09:00,tablet,2
O00000490,V00000235,2025-01-05T11:34:14+09:00,tablet,3
O00000491,V00000236,2025-01-05T08:59:20+09:00,tablet,1
O00000492,V00000237,2025-01-05T18:31:11+09:00,tablet,1
O00000493,V00000238,2025-01-05T19:17:02+09:00,tablet,1
O00000494,V00000238,2025-01-05T19:21:03+09:00,tablet,2
O00000495,V00000238,2025-01-05T19:24:54+09:00,tablet,3
O00000496,V00000239,2025-01-05T12:12:58+09:00,tablet,1
O00000497,V00000239,2025-01-05T12:28:52+09:00,tablet,2
O00000498,V00000239,2025-01-05T12:42:31+09:00,tablet,3
O00000499,V00000240,2025-01-05T13:37:42+09:00,tablet,1
O00000500,V00000240,2025-01-05T14:12:31+09:00,tablet,2
O00000501,V00000241,2025-01-05T13:43:57+09:00,tablet,1
O00000502,V00000242,2025-01-05T15:53:21+09:00,tablet,1
O00000503,V00000242,2025-01-05T15:55:13+09:00,tablet,2
O00000504,V00000243,2025-01-06T12:28:26+09:00,tablet,1
O00000505,V00000243,2025-01-06T13:35:34+09:00,tablet,2
O00000506,V00000244,2025-01-06T17:05:00+09:00,tablet,1
O00000507,V00000244,2025-01-06T17:52:45+09:00,tablet,2
O00000508,V00000244,2025-01-06T18:19:37+09:00,tablet,3
O00000509,V00000245,2025-01-06T16:37:08+09:00,tablet,1
O00000510,V00000245,2025-01-06T16:42:07+09:00,tablet,2
O00000511,V00000245,2025-01-06T16:52:14+09:00,tablet,3
O00000512,V00000246,2025-01-06T08:42:09+09:00,tablet,1
O00000513,V00000246,2025-01-06T10:18:07+09:00,tablet,2
O00000514,V00000247,2025-01-06T07:55:29+09:00,tablet,1
O00000515,V00000247,2025-01-06T08:02:41+09:00,tablet,2
O00000516,V00000248,2025-01-06T13:22:00+09:00,tablet,1
O00000517,V00000249,2025-01-06T10:19:29+09:00,tablet,1
O00000518,V00000249,2025-01-06T10:30:36+09:00,tablet,2
O00000519,V00000249,2025-01-06T11:00:35+09:00,tablet,3
O00000520,V00000250,2025-01-06T19:54:51+09:00,tablet,1
O00000521,V00000250,2025-01-06T20:10:17+09:00,tablet,2
O00000522,V00000251,2025-01-06T13:39:45+09:00,tablet,1
O00000523,V00000251,2025-01-06T14:12:03+09:00,tablet,2
O00000524,V00000251,2025-01-06T14:23:36+09:00,tablet,3
O00000525,V00000252,2025-01-06T18:27:43+09:00,tablet,1
O00000526,V00000252,2025-01-06T18:30:22+09:00,tablet,2
O00000527,V00000252,2025-01-06T19:28:17+09:00,tablet,3
O00000528,V00000253,2025-01-06T17:37:16+09:00,tablet,1
O00000529,V00000253,2025-01-06T18:01:49+09:00,tablet,2
O00000530,V00000254,2025-01-06T21:03:57+09:00,tablet,1
O00000531,V00000254,2025-01-06T21:07:57+09:00,tablet,2
O00000532,V00000254,2025-01-06T22:04:47+09:00,tablet,3
O00000533,V00000255,2025-01-06T18:04:50+09:00,tablet,1
O00000534,V00000256,2025-01-06T19:31:06+09:00,tablet,1
O00000535,V00000257,2025-01-06T11:08:30+09:00,tablet,1
O00000536,V00000257,2025-01-06T11:34:47+09:00,tablet,2
O00000537,V00000257,2025-01-06T11:44:35+09:00,tablet,3
O00000538,V00000258,2025-01-06T20:07:09+09:00,tablet,1
O00000539,V00000258,2025-01-06T20:37:19+09:00,tablet,2
O00000540,V00000258,2025-01-06T20:45:08+09:00,tablet,3
O00000541,V00000259,2025-01-06T13:26:43+09:00,tablet,1
O00000542,V00000260,2025-01-06T12:27:59+09:00,tablet,1
O00000543,V00000260,2025-01-06T12:47:30+09:00,tablet,2
O00000544,V00000261,2025-01-06T19:05:46+09:00,tablet,1
O00000545,V00000262,2025-01-06T20:58:49+09:00,tablet,1
O00000546,V00000262,2025-01-06T21:16:28+09:00,tablet,2
O00000547,V00000262,2025-01-06T21:28:58+09:00,tablet,3
O00000548,V00000263,2025-01-06T17:45:09+09:00,tablet,1
O00000549,V00000264,2025-01-06T08:40:15+09:00,tablet,1
O00000550,V00000264,2025-01-06T09:14:49+09:00,tablet,2
O00000551,V00000265,2025-01-06T19:02:26+09:00,tablet,1
O00000552,V00000265,2025-01-06T19:22:55+09:00,tablet,2
O00000553,V00000265,2025-01-06T19:44:51+09:00,tablet,3
O00000554,V00000266,2025-01-06T09:39:18+09:00,tablet,1
O00000555,V00000267,2025-01-06T09:16:06+09:00,tablet,1
O00000556,V00000268,2025-01-06T19:13:49+09:00,tablet,1
O00000557,V00000268,2025-01-06T19:34:09+09:00,tablet,2
O00000558,V00000268,2025-01-06T19:49:31+09:00,tablet,3
O00000559,V00000269,2025-01-06T08:08:29+09:00,tablet,1
O00000560,V00000270,2025-01-06T20:21:21+09:00,tablet,1
O00000561,V00000270,2025-01-06T21:20:53+09:00,tablet,2
O00000562,V00000270,2025-01-06T21:47:56+09:00,tablet,3
O00000563,V00000271,2025-01-06T21:00:27+09:00,tablet,1
O00000564,V00000271,2025-01-06T21:28:43+09:00,tablet,2
O00000565,V00000272,2025-01-06T13:46:52+09:00,tablet,1
O00000566,V00000272,2025-01-06T14:36:40+09:00,tablet,2
O00000567,V00000273,2025-01-06T18:11:47+09:00,tablet,1
O00000568,V00000274,2025-01-06T17:52:13+09:00,tablet,1
O00000569,V00000274,2025-01-06T18:30:33+09:00,tablet,2
O00000570,V00000274,2025-01-06T18:37:53+09:00,tablet,3
O00000571,V00000275,2025-01-06T13:11:54+09:00,tablet,1
O00000572,V00000275,2025-01-06T13:21:23+09:00,tablet,2
O00000573,V00000275,2025-01-06T13:36:48+09:00,tablet,3
O00000574,V00000276,2025-01-06T19:51:30+09:00,tablet,1
O00000575,V00000277,2025-01-06T11:06:43+09:00,tablet,1
O00000576,V00000277,2025-01-06T11:10:05+09:00,tablet,2
O00000577,V00000277,2025-01-06T12:07:26+09:00,tablet,3
O00000578,V00000278,2025-01-06T10:00:20+09:00,tablet,1
O00000579,V00000278,2025-01-06T10:34:15+09:00,tablet,2
O00000580,V00000279,2025-01-06T08:51:20+09:00,tablet,1
O00000581,V00000280,2025-01-07T19:17:43+09:00,tablet,1
O00000582,V00000280,2025-01-07T19:31:26+09:00,tablet,2
O00000583,V00000281,2025-01-07T12:40:52+09:00,tablet,1
O00000584,V00000282,2025-01-07T08:42:01+09:00,tablet,1
O00000585,V00000282,2025-01-07T09:13:07+09:00,tablet,2
O00000586,V00000283,2025-01-07T10:01:25+09:00,tablet,1
O00000587,V00000283,2025-01-07T10:31:43+09:00,tablet,2
O00000588,V00000284,2025-01-07T18:04:57+09:00,tablet,1
O00000589,V00000284,2025-01-07T18:53:50+09:00,tablet,2
O00000590,V00000284,2025-01-07T19:39:35+09:00,tablet,3
O00000591,V00000285,2025-01-07T17:44:26+09:00,tablet,1
O00000592,V00000285,2025-01-07T18:20:17+09:00,tablet,2
O00000593,V00000285,2025-01-07T19:01:05+09:00,tablet,3
O00000594,V00000286,2025-01-07T09:30:19+09:00,tablet,1
O00000595,V00000287,2025-01-07T14:23:23+09:00,tablet,1
O00000596,V00000287,2025-01-07T14:49:36+09:00,tablet,2
O00000597,V00000287,2025-01-07T14:55:20+09:00,tablet,3
O00000598,V00000288,2025-01-07T16:27:55+09:00,tablet,1
O00000599,V00000288,2025-01-07T16:56:38+09:00,tablet,2
O00000600,V00000288,2025-01-07T17:31:35+09:00,tablet,3
O00000601,V00000289,2025-01-07T20:48:09+09:00,tablet,1
O00000602,V00000290,2025-01-07T08:15:25+09:00,tablet,1
O00000603,V00000290,2025-01-07T08:39:10+09:00,tablet,2
O00000604,V00000290,2025-01-07T08:58:56+09:00,tablet,3
O00000605,V00000291,2025-01-07T08:26:09+09:00,tablet,1
O00000606,V00000291,2025-01-07T09:32:35+09:00,tablet,2
O00000607,V00000292,2025-01-07T19:05:34+09:00,tablet,1
O00000608,V00000293,2025-01-07T21:41:48+09:00,tablet,1
O00000609,V00000294,2025-01-07T17:53:05+09:00,tablet,1
O00000610,V00000294,2025-01-07T18:31:21+09:00,tablet,2
O00000611,V00000294,2025-01-07T18:38:39+09:00,tablet,3
O00000612,V00000295,2025-01-07T15:31:04+09:00,tablet,1
O00000613,V00000295,2025-01-07T15:54:36+09:00,tablet,2
O00000614,V00000296,2025-01-07T07:52:33+09:00,tablet,1
O00000615,V00000296,2025-01-07T09:01:20+09:00,tablet,2
O00000616,V00000296,2025-01-07T09:14:21+09:00,tablet,3
O00000617,V00000297,2025-01-07T08:40:04+09:00,tablet,1
O00000618,V00000297,2025-01-07T08:40:29+09:00,tablet,2
O00000619,V00000297,2025-01-07T10:25:12+09:00,tablet,3
O00000620,V00000298,2025-01-07T07:36:38+09:00,tablet,1
O00000621,V00000298,2025-01-07T08:11:50+09:00,tablet,2
O00000622,V00000299,2025-01-07T18:26:08+09:00,tablet,1
O00000623,V00000300,2025-01-07T19:49:55+09:00,tablet,1
O00000624,V00000300,2025-01-07T21:06:54+09:00,tablet,2
O00000625,V00000301,2025-01-07T08:43:46+09:00,tablet,1
O00000626,V00000301,2025-01-07T09:29:24+09:00,tablet,2
O00000627,V00000301,2025-01-07T09:59:42+09:00,tablet,3
O00000628,V00000302,2025-01-07T08:25:14+09:00,tablet,1
O00000629,V00000302,2025-01-07T08:43:29+09:00,tablet,2
O00000630,V00000302,2025-01-07T09:28:43+09:00,tablet,3
O00000631,V00000303,2025-01-07T11:21:56+09:00,tablet,1
O00000632,V00000304,2025-01-07T20:37:28+09:00,tablet,1
O00000633,V00000304,2025-01-07T20:46:16+09:00,tablet,2
O00000634,V00000304,2025-01-07T21:30:26+09:00,tablet,3
O00000635,V00000305,2025-01-07T13:36:44+09:00,tablet,1
O00000636,V00000306,2025-01-07T10:20:11+09:00,tablet,1
O00000637,V00000306,2025-01-07T10:44:48+09:00,tablet,2
O00000638,V00000306,2025-01-07T11:08:11+09:00,tablet,3
O00000639,V00000307,2025-01-07T20:19:23+09:00,tablet,1
O00000640,V00000307,2025-01-07T20:56:55+09:00,tablet,2
O00000641,V00000307,2025-01-07T21:13:56+09:00,tablet,3
O00000642,V00000308,2025-01-07T16:54:09+09:00,tablet,1
O00000643,V00000309,2025-01-07T14:35:41+09:00,tablet,1
O00000644,V00000309,2025-01-07T15:04:53+09:00,tablet,2
O00000645,V00000309,2025-01-07T15:39:30+09:00,tablet,3
O00000646,V00000310,2025-01-07T18:52:14+09:00,tablet,1
O00000647,V00000310,2025-01-07T19:12:27+09:00,tablet,2
O00000648,V00000310,2025-01-07T19:56:06+09:00,tablet,3
O00000649,V00000311,2025-01-07T20:28:59+09:00,tablet,1
O00000650,V00000312,2025-01-08T17:05:40+09:00,tablet,1
O00000651,V00000312,2025-01-08T17:41:24+09:00,tablet,2
O00000652,V00000312,2025-01-08T17:45:34+09:00,tablet,3
O00000653,V00000313,2025-01-08T12:26:53+09:00,tablet,1
O00000654,V00000313,2025-01-08T12:57:26+09:00,tablet,2
O00000655,V00000313,2025-01-08T13:28:39+09:00,tablet,3
O00000656,V00000314,2025-01-08T15:26:49+09:00,tablet,1
O00000657,V00000315,2025-01-08T14:45:43+09:00,tablet,1
O00000658,V00000315,2025-01-08T15:05:02+09:00,tablet,2
O00000659,V00000315,2025-01-08T15:31:34+09:00,tablet,3
O00000660,V00000316,2025-01-08T07:14:37+09:00,tablet,1
O00000661,V00000316,2025-01-08T08:21:08+09:00,tablet,2
O00000662,V00000316,2025-01-08T08:52:09+09:00,tablet,3
O00000663,V00000317,2025-01-08T15:37:56+09:00,tablet,1
O00000664,V00000318,2025-01-08T19:36:46+09:00,tablet,1
O00000665,V00000318,2025-01-08T19:59:27+09:00,tablet,2
O00000666,V00000319,2025-01-08T19:32:27+09:00,tablet,1
O00000667,V00000319,2025-01-08T20:26:55+09:00,tablet,2
O00000668,V00000320,2025-01-08T10:18:24+09:00,tablet,1
O00000669,V00000320,2025-01-08T10:24:37+09:00,tablet,2
O00000670,V00000320,2025-01-08T10:30:25+09:00,tablet,3
O00000671,V00000321,2025-01-08T09:16:53+09:00,tablet,1
O00000672,V00000322,2025-01-08T17:16:49+09:00,tablet,1
O00000673,V00000323,2025-01-08T10:51:58+09:00,tablet,1
O00000674,V00000324,2025-01-08T08:39:33+09:00,tablet,1
O00000675,V00000324,2025-01-08T09:11:24+09:00,tablet,2
O00000676,V00000325,2025-01-08T20:35:04+09:00,tablet,1
O00000677,V00000325,2025-01-08T21:02:49+09:00,tablet,2
O00000678,V00000325,2025-01-08T21:08:24+09:00,tablet,3
O00000679,V00000326,2025-01-08T19:31:14+09:00,tablet,1
O00000680,V00000327,2025-01-08T12:25:53+09:00,tablet,1
O00000681,V00000327,2025-01-08T12:28:39+09:00,tablet,2
O00000682,V00000327,2025-01-08T12:53:33+09:00,tablet,3
O00000683,V00000328,2025-01-08T10:05:50+09:00,tablet,1
O00000684,V00000329,2025-01-08T07:37:42+09:00,tablet,1
O00000685,V00000330,2025-01-08T12:31:33+09:00,tablet,1
O00000686,V00000330,2025-01-08T13:10:09+09:00,tablet,2
O00000687,V00000330,2025-01-08T13:33:17+09:00,tablet,3
O00000688,V00000331,2025-01-08T18:11:43+09:00,tablet,1
O00000689,V00000331,2025-01-08T18:27:36+09:00,tablet,2
O00000690,V00000331,2025-01-08T18:42:35+09:00,tablet,3
O00000691,V00000332,2025-01-08T09:10:33+09:00,tablet,1
O00000692,V00000332,2025-01-08T10:06:26+09:00,tablet,2
O00000693,V00000333,2025-01-08T08:10:50+09:00,tablet,1
O00000694,V00000333,2025-01-08T08:16:54+09:00,tablet,2
O00000695,V00000334,2025-01-08T19:02:37+09:00,tablet,1
O00000696,V00000334,2025-01-08T19:27:15+09:00,tablet,2
O00000697,V00000334,2025-01-08T19:43:31+09:00,tablet,3
O00000698,V00000335,2025-01-08T09:56:24+09:00,tablet,1
O00000699,V00000335,2025-01-08T11:04:04+09:00,tablet,2
O00000700,V00000336,2025-01-08T17:35:46+09:00,tablet,1
O00000701,V00000336,2025-01-08T17:43:45+09:00,tablet,2
O00000702,V00000336,2025-01-08T18:08:08+09:00,tablet,3
O00000703,V00000337,2025-01-08T20:07:21+09:00,tablet,1
O00000704,V00000338,2025-01-08T07:43:02+09:00,tablet,1
O00000705,V00000338,2025-01-08T07:43:40+09:00,tablet,2
O00000706,V00000338,2025-01-08T08:02:11+09:00,tablet,3
O00000707,V00000339,2025-01-08T08:05:40+09:00,tablet,1
O00000708,V00000339,2025-01-08T09:17:36+09:00,tablet,2
O00000709,V00000340,2025-01-08T08:10:38+09:00,tablet,1
O00000710,V00000341,2025-01-08T12:25:45+09:00,tablet,1
O00000711,V00000341,2025-01-08T12:47:17+09:00,tablet,2
O00000712,V00000341,2025-01-08T13:00:18+09:00,tablet,3
O00000713,V00000342,2025-01-08T10:54:22+09:00,tablet,1
O00000714,V00000342,2025-01-08T11:12:21+09:00,tablet,2
O00000715,V00000342,2025-01-08T11:35:15+09:00,tablet,3
O00000716,V00000343,2025-01-08T15:06:17+09:00,tablet,1
O00000717,V00000343,2025-01-08T15:22:30+09:00,tablet,2
O00000718,V00000343,2025-01-08T15:22:43+09:00,tablet,3
O00000719,V00000344,2025-01-08T08:52:29+09:00,tablet,1
O00000720,V00000344,2025-01-08T09:26:05+09:00,tablet,2
O00000721,V00000345,2025-01-08T16:13:02+09:00,tablet,1
O00000722,V00000345,2025-01-08T16:25:18+09:00,tablet,2
O00000723,V00000345,2025-01-08T17:26:55+09:00,tablet,3
O00000724,V00000346,2025-01-08T19:36:39+09:00,tablet,1
O00000725,V00000346,2025-01-08T20:45:47+09:00,tablet,2
O00000726,V00000347,2025-01-08T18:07:22+09:00,tablet,1
O00000727,V00000348,2025-01-08T18:09:47+09:00,tablet,1
O00000728,V00000349,2025-01-08T17:10:18+09:00,tablet,1
O00000729,V00000349,2025-01-08T17:17:30+09:00,tablet,2
O00000730,V00000349,2025-01-08T17:45:20+09:00,tablet,3
O00000731,V00000350,2025-01-08T19:04:49+09:00,tablet,1
O00000732,V00000350,2025-01-08T19:09:15+09:00,tablet,2
O00000733,V00000350,2025-01-08T19:18:38+09:00,tablet,3
O00000734,V00000351,2025-01-08T19:46:39+09:00,tablet,1
O00000735,V00000352,2025-01-08T11:06:35+09:00,tablet,1
O00000736,V00000352,2025-01-08T11:34:52+09:00,tablet,2
O00000737,V00000352,2025-01-08T11:43:59+09:00,tablet,3
O00000738,V00000353,2025-01-09T09:13:07+09:00,tablet,1
O00000739,V00000354,2025-01-09T12:17:04+09:00,tablet,1
O00000740,V00000355,2025-01-09T20:54:25+09:00,tablet,1
O00000741,V00000355,2025-01-09T21:16:37+09:00,tablet,2
O00000742,V00000355,2025-01-09T21:39:15+09:00,tablet,3
O00000743,V00000356,2025-01-09T16:24:16+09:00,tablet,1
O00000744,V00000356,2025-01-09T16:24:19+09:00,tablet,2
O00000745,V00000356,2025-01-09T17:51:57+09:00,tablet,3
O00000746,V00000357,2025-01-09T19:48:33+09:00,tablet,1
O00000747,V00000357,2025-01-09T21:03:21+09:00,tablet,2
O00000748,V00000358,2025-01-09T08:09:07+09:00,tablet,1
O00000749,V00000359,2025-01-09T09:15:19+09:00,tablet,1
O00000750,V00000359,2025-01-09T10:04:14+09:00,tablet,2
O00000751,V00000360,2025-01-09T10:39:23+09:00,tablet,1
O00000752,V00000361,2025-01-09T10:19:34+09:00,tablet,1
O00000753,V00000361,2025-01-09T10:44:35+09:00,tablet,2
O00000754,V00000362,2025-01-09T07:11:27+09:00,tablet,1
O00000755,V00000362,2025-01-09T07:22:31+09:00,tablet,2
O00000756,V00000362,2025-01-09T07:39:24+09:00,tablet,3
O00000757,V00000363,2025-01-09T11:31:20+09:00,tablet,1
O00000758,V00000364,2025-01-09T09:44:00+09:00,tablet,1
O00000759,V00000364,2025-01-09T09:45:50+09:00,tablet,2
O00000760,V00000364,2025-01-09T10:35:21+09:00,tablet,3
O00000761,V00000365,2025-01-09T18:38:27+09:00,tablet,1
O00000762,V00000365,2025-01-09T19:26:00+09:00,tablet,2
O00000763,V00000366,2025-01-09T11:36:53+09:00,tablet,1
O00000764,V00000367,2025-01-09T20:18:08+09:00,tablet,1
O00000765,V00000367,2025-01-09T21:55:48+09:00,tablet,2
O00000766,V00000368,2025-01-09T13:31:43+09:00,tablet,1
O00000767,V00000368,2025-01-09T13:50:39+09:00,tablet,2
O00000768,V00000369,2025-01-09T21:24:06+09:00,tablet,1
O00000769,V00000369,2025-01-09T22:06:01+09:00,tablet,2
O00000770,V00000370,2025-01-09T12:09:48+09:00,tablet,1
O00000771,V00000371,2025-01-09T15:45:43+09:00,tablet,1
O00000772,V00000372,2025-01-09T16:39:23+09:00,tablet,1
O00000773,V00000373,2025-01-09T16:37:55+09:00,tablet,1
O00000774,V00000373,2025-01-09T17:00:42+09:00,tablet,2
O00000775,V00000373,2025-01-09T17:09:50+09:00,tablet,3
O00000776,V00000374,2025-01-09T09:17:32+09:00,tablet,1
O00000777,V00000375,2025-01-09T15:33:39+09:00,tablet,1
O00000778,V00000375,2025-01-09T16:21:09+09:00,tablet,2
O00000779,V00000376,2025-01-09T10:57:10+09:00,tablet,1
O00000780,V00000376,2025-01-09T11:03:05+09:00,tablet,2
O00000781,V00000376,2025-01-09T11:27:05+09:00,tablet,3
O00000782,V00000377,2025-01-09T09:41:57+09:00,tablet,1
O00000783,V00000378,2025-01-09T20:18:22+09:00,tablet,1
O00000784,V00000379,2025-01-09T20:04:14+09:00,tablet,1
O00000785,V00000380,2025-01-09T17:45:32+09:00,tablet,1
O00000786,V00000381,2025-01-09T16:26:53+09:00,tablet,1
O00000787,V00000381,2025-01-09T16:54:58+09:00,tablet,2
O00000788,V00000381,2025-01-09T17:01:29+09:00,tablet,3
O00000789,V00000382,2025-01-09T16:48:39+09:00,tablet,1
O00000790,V00000382,2025-01-09T17:01:13+09:00,tablet,2
O00000791,V00000383,2025-01-09T15:01:46+09:00,tablet,1
O00000792,V00000383,2025-01-09T15:18:07+09:00,tablet,2
O00000793,V00000384,2025-01-09T16:57:39+09:00,tablet,1
O00000794,V00000384,2025-01-09T17:32:20+09:00,tablet,2
O00000795,V00000384,2025-01-09T18:21:19+09:00,tablet,3
O00000796,V00000385,2025-01-09T16:18:20+09:00,tablet,1
O00000797,V00000386,2025-01-09T08:30:34+09:00,tablet,1
O00000798,V00000386,2025-01-09T08:44:35+09:00,tablet,2
O00000799,V00000386,2025-01-09T09:18:37+09:00,tablet,3
O00000800,V00000387,2025-01-09T10:58:38+09:00,tablet,1
O00000801,V00000387,2025-01-09T11:51:56+09:00,tablet,2
O00000802,V00000388,2025-01-09T18:30:47+09:00,tablet,1
O00000803,V00000388,2025-01-09T18:57:06+09:00,tablet,2
