order_item_id,order_id,menu_item_id,qty,unit_price_yen_at_order,line_subtotal_yen,status,served_at,cook_time_sec,is_kids_item
OI00000318,O00000125,M006,1,450,450,served,2026-02-11T09:12:31+09:00,928,1
OI00000319,O00000125,M001,2,680,1360,served,2026-02-11T09:16:56+09:00,1193,0
OI00000320,O00000126,M004,1,980,980,served,2026-02-11T09:36:43+09:00,1102,0
OI00000321,O00000126,M004,2,980,1960,served,2026-02-11T09:24:17+09:00,356,0
OI00000322,O00000126,M003,1,520,520,served,2026-02-11T09:34:32+09:00,971,0
OI00000323,O00000126,M006,1,450,450,served,2026-02-11T09:35:39+09:00,1038,1
OI00000324,O00000127,M003,2,520,1040,served,2026-02-11T09:33:05+09:00,420,0
OI00000325,O00000127,M104,1,800,800,served,2026-02-11T09:34:01+09:00,476,0
OI00000326,O00000128,M104,1,800,800,served,2026-02-11T10:39:51+09:00,569,0
OI00000327,O00000128,M104,3,800,2400,served,2026-02-11T10:35:19+09:00,297,0
OI00000328,O00000128,M003,3,520,1560,served,2026-02-11T10:41:25+09:00,663,0
OI00000329,O00000129,M104,2,800,1600,served,2026-02-11T09:29:47+09:00,1065,0
OI00000330,O00000130,M005,3,390,1170,served,2026-02-11T12:36:15+09:00,359,1
OI00000331,O00000130,M003,1,520,520,served,2026-02-11T12:40:21+09:00,605,0
OI00000332,O00000130,M006,3,450,1350,served,2026-02-11T12:37:23+09:00,427,1
OI00000333,O00000130,M006,1,450,450,served,2026-02-11T12:43:26+09:00,790,1
OI00000334,O00000131,M001,1,680,680,served,2026-02-11T12:56:16+09:00,348,0
OI00000335,O00000131,M004,1,980,980,served,2026-02-11T13:09:08+09:00,1120,0
OI00000336,O00000131,M005,2,390,780,served,2026-02-11T13:07:10+09:00,1002,1
OI00000337,O00000132,M002,3,780,2340,served,2026-02-11T13:17:00+09:00,332,0
OI00000338,O00000133,M003,3,520,1560,served,2026-02-11T16:21:52+09:00,329,0
OI00000339,O00000133,M003,1,520,520,served,2026-02-11T16:31:04+09:00,881,0
OI00000340,O00000133,M004,1,980,980,served,2026-02-11T16:32:12+09:00,949,0
OI00000341,O00000134,M002,1,780,780,served,2026-02-11T17:31:53+09:00,992,0
OI00000342,O00000134,M002,2,780,1560,served,2026-02-11T17:26:29+09:00,668,0
OI00000343,O00000134,M005,3,390,1170,served,2026-02-11T17:20:22+09:00,301,1
OI00000344,O00000134,M006,1,450,450,served,2026-02-11T17:31:38+09:00,977,1
OI00000345,O00000135,M002,1,780,780,served,2026-02-11T09:09:05+09:00,1189,0
OI00000346,O00000135,M004,2,980,1960,served,2026-02-11T09:08:36+09:00,1160,0
OI00000347,O00000136,M002,3,780,2340,served,2026-02-11T10:12:55+09:00,614,0
OI00000348,O00000137,M004,3,980,2940,served,2026-02-11T21:45:27+09:00,835,0
OI00000349,O00000137,M001,1,680,680,served,2026-02-11T21:47:18+09:00,946,0
OI00000350,O00000137,M004,3,980,2940,served,2026-02-11T21:50:32+09:00,1140,0
OI00000351,O00000138,M004,1,980,980,served,2026-02-11T15:44:02+09:00,1196,0
OI00000352,O00000139,M003,3,520,1560,served,2026-02-11T16:04:06+09:00,529,0
OI00000353,O00000139,M104,1,800,800,served,2026-02-11T16:03:16+09:00,479,0
OI00000354,O00000140,M003,3,520,1560,served,2026-02-11T16:11:43+09:00,871,0
OI00000355,O00000140,M001,1,680,680,served,2026-02-11T16:05:57+09:00,525,0
OI00000356,O00000141,M003,1,520,520,served,2026-02-11T16:37:56+09:00,1133,0
OI00000357,O00000141,M002,2,780,1560,served,2026-02-11T16:25:28+09:00,385,0
OI00000358,O00000141,M104,3,800,2400,served,2026-02-11T16:29:43+09:00,640,0
OI00000359,O00000141,M104,3,800,2400,served,2026-02-11T16:33:33+09:00,870,0
OI00000360,O00000142,M005,1,390,390,served,2026-02-11T17:50:27+09:00,736,1
OI00000361,O00000143,M001,3,680,2040,served,2026-02-11T09:01:01+09:00,721,0
OI00000362,O00000144,M003,2,520,1040,served,2026-02-11T12:22:56+09:00,798,0
OI00000363,O00000144,M002,2,780,1560,served,2026-02-11T12:27:24+09:00,1066,0
OI00000364,O00000144,M003,1,520,520,served,2026-02-11T12:16:21+09:00,403,0
OI00000365,O00000145,M006,3,450,1350,served,2026-02-11T13:54:08+09:00,848,1
OI00000366,O00000145,M006,1,450,450,served,2026-02-11T13:58:29+09:00,1109,1
OI00000367,O00000145,M003,3,520,1560,served,2026-02-11T13:52:41+09:00,761,0
OI00000368,O00000146,M104,2,800,1600,served,2025-01-01T08:39:17+09:00,741,0
OI00000369,O00000146,M006,1,450,450,served,2025-01-01T08:44:56+09:00,1080,1
OI00000370,O00000146,M004,3,980,2940,served,2025-01-01T08:38:54+09:00,718,0
OI00000371,O00000147,M004,2,980,1960,served,2025-01-01T08:46:27+09:00,336,0
OI00000372,O00000147,M001,2,680,1360,served,2025-01-01T08:47:19+09:00,388,0
OI00000373,O00000147,M002,2,780,1560,served,2025-01-01T08:50:58+09:00,607,0
OI00000374,O00000147,M005,3,390,1170,served,2025-01-01T08:50:12+09:00,561,1
OI00000375,O00000148,M005,3,390,1170,served,2025-01-01T08:57:04+09:00,703,1
OI00000376,O00000149,M003,1,520,520,served,2025-01-01T12:41:39+09:00,668,0
OI00000377,O00000149,M003,1,520,520,served,2025-01-01T12:48:26+09:00,1075,0
OI00000378,O00000149,M004,2,980,1960,served,2025-01-01T12:48:54+09:00,1103,0
OI00000379,O00000150,M104,1,800,800,served,2025-01-01T12:53:41+09:00,1054,0
OI00000380,O00000151,M005,3,390,1170,served,2025-01-01T13:20:34+09:00,1103,1
OI00000381,O00000151,M004,1,980,980,served,2025-01-01T13:14:22+09:00,731,0
OI00000382,O00000151,M006,2,450,900,served,2025-01-01T13:16:59+09:00,888,1
OI00000383,O00000151,M001,2,680,1360,served,2025-01-01T13:20:50+09:00,1119,0
OI00000384,O00000152,M003,2,520,1040,served,2025-01-01T18:08:32+09:00,750,0
OI00000385,O00000152,M005,1,390,390,served,2025-01-01T18:06:50+09:00,648,1
OI00000386,O00000153,M003,1,520,520,served,2025-01-01T15:21:10+09:00,791,0
OI00000387,O00000153,M006,2,450,900,served,2025-01-01T15:13:53+09:00,354,1
OI00000388,O00000153,M005,2,390,780,served,2025-01-01T15:22:36+09:00,877,1
OI00000389,O00000153,M002,1,780,780,served,2025-01-01T15:18:43+09:00,644,0
OI00000390,O00000154,M005,3,390,1170,served,2025-01-01T15:20:00+09:00,347,1
OI00000391,O00000155,M001,3,680,2040,served,2025-01-01T14:38:56+09:00,876,0
OI00000392,O00000156,M001,1,680,680,served,2025-01-01T14:35:06+09:00,446,0
OI00000393,O00000157,M104,2,800,1600,served,2025-01-01T14:53:28+09:00,485,0
OI00000394,O00000157,M001,3,680,2040,served,2025-01-01T14:55:22+09:00,599,0
OI00000395,O00000158,M003,2,520,1040,served,2025-01-01T13:35:22+09:00,349,0
OI00000396,O00000158,M002,2,780,1560,served,2025-01-01T13:46:55+09:00,1042,0
OI00000397,O00000158,M002,1,780,780,served,2025-01-01T13:38:31+09:00,538,0
OI00000398,O00000158,M003,1,520,520,served,2025-01-01T13:38:47+09:00,554,0
OI00000399,O00000159,M006,2,450,900,served,2025-01-01T13:41:47+09:00,467,1
OI00000400,O00000160,M005,3,390,1170,served,2025-01-01T15:25:55+09:00,725,1
OI00000401,O00000160,M006,2,450,900,served,2025-01-01T15:29:02+09:00,912,1
OI00000402,O00000161,M003,1,520,520,served,2025-01-01T15:30:27+09:00,793,0
OI00000403,O00000161,M001,1,680,680,served,2025-01-01T15:27:16+09:00,602,0
OI00000404,O00000161,M006,2,450,900,served,2025-01-01T15:36:53+09:00,1179,1
OI00000405,O00000162,M002,1,780,780,served,2025-01-01T15:41:07+09:00,928,0
OI00000406,O00000162,M002,1,780,780,served,2025-01-01T15:29:55+09:00,256,0
OI00000407,O00000162,M104,1,800,800,served,2025-01-01T15:44:11+09:00,1112,0
OI00000408,O00000163,M104,2,800,1600,served,2025-01-01T10:09:33+09:00,922,0
OI00000409,O00000163,M004,3,980,2940,served,2025-01-01T10:03:10+09:00,539,0
OI00000410,O00000164,M001,1,680,680,served,2025-01-01T16:19:09+09:00,487,0
OI00000411,O00000164,M104,1,800,800,served,2025-01-01T16:18:29+09:00,447,0
OI00000412,O00000164,M001,3,680,2040,served,2025-01-01T16:17:56+09:00,414,0
OI00000413,O00000164,M002,2,780,1560,served,2025-01-01T16:29:56+09:00,1134,0
OI00000414,O00000165,M104,1,800,800,served,2025-01-01T16:49:52+09:00,708,0
OI00000415,O00000166,M003,1,520,520,served,2025-01-01T16:24:10+09:00,1147,0
OI00000416,O00000166,M005,3,390,1170,served,2025-01-01T16:09:18+09:00,255,1
OI00000417,O00000167,M005,1,390,390,served,2025-01-01T16:47:23+09:00,781,1
OI00000418,O00000167,M004,2,980,1960,served,2025-01-01T16:52:37+09:00,1095,0
OI00000419,O00000168,M001,1,680,680,served,2025-01-01T17:00:14+09:00,362,0
OI00000420,O00000168,M001,1,680,680,served,2025-01-01T17:05:14+09:00,662,0
OI00000421,O00000168,M104,3,800,2400,served,2025-01-01T17:09:31+09:00,919,0
OI00000422,O00000168,M001,3,680,2040,served,2025-01-01T17:07:19+09:00,787,0
OI00000423,O00000169,M003,2,520,1040,served,2025-01-01T16:40:46+09:00,286,0
OI00000424,O00000169,M005,2,390,780,served,2025-01-01T16:42:46+09:00,406,1
OI00000425,O00000169,M001,1,680,680,served,2025-01-01T16:46:32+09:00,632,0
OI00000426,O00000170,M104,2,800,1600,served,2025-01-01T12:16:52+09:00,994,0
OI00000427,O00000170,M003,3,520,1560,served,2025-01-01T12:09:10+09:00,532,0
OI00000428,O00000170,M001,1,680,680,served,2025-01-01T12:09:31+09:00,553,0
OI00000429,O00000170,M104,3,800,2400,served,2025-01-01T12:18:15+09:00,1077,0
OI00000430,O00000171,M104,2,800,1600,served,2025-01-01T12:34:16+09:00,1062,0
OI00000431,O00000171,M001,3,680,2040,served,2025-01-01T12:31:53+09:00,919,0
OI00000432,O00000172,M002,2,780,1560,served,2025-01-01T08:01:13+09:00,487,0
OI00000433,O00000173,M006,2,450,900,served,2025-01-01T08:20:12+09:00,1199,1
OI00000434,O00000173,M104,2,800,1600,served,2025-01-01T08:13:54+09:00,821,0
OI00000435,O00000173,M004,2,980,1960,served,2025-01-01T08:17:52+09:00,1059,0
OI00000436,O00000173,M005,2,390,780,served,2025-01-01T08:15:24+09:00,911,1
OI00000437,O00000174,M006,3,450,1350,served,2025-01-01T08:52:20+09:00,1087,1
OI00000438,O00000174,M001,3,680,2040,served,2025-01-01T08:45:52+09:00,699,0
OI00000439,O00000174,M003,1,520,520,served,2025-01-01T08:50:30+09:00,977,0
OI00000440,O00000175,M104,1,800,800,served,2025-01-01T12:15:46+09:00,252,0
OI00000441,O00000175,M104,1,800,800,served,2025-01-01T12:19:58+09:00,504,0
OI00000442,O00000175,M004,2,980,1960,served,2025-01-01T12:19:36+09:00,482,0
OI00000443,O00000176,M001,1,680,680,served,2025-01-01T12:53:50+09:00,726,0
OI00000444,O00000176,M002,2,780,1560,served,2025-01-01T13:00:13+09:00,1109,0
OI00000445,O00000176,M004,2,980,1960,served,2025-01-01T12:58:41+09:00,1017,0
OI00000446,O00000176,M002,3,780,2340,served,2025-01-01T13:00:56+09:00,1152,0
OI00000447,O00000177,M004,1,980,980,served,2025-01-01T13:13:54+09:00,1129,0
OI00000448,O00000177,M005,3,390,1170,served,2025-01-01T13:00:25+09:00,320,1
OI00000449,O00000177,M001,2,680,1360,served,2025-01-01T13:04:38+09:00,573,0
OI00000450,O00000178,M002,2,780,1560,served,2025-01-01T16:08:44+09:00,729,0
OI00000451,O00000178,M104,2,800,1600,served,2025-01-01T16:14:03+09:00,1048,0
OI00000452,O00000179,M005,1,390,390,served,2025-01-01T16:21:17+09:00,1189,1
OI00000453,O00000180,M003,2,520,1040,served,2025-01-01T18:49:04+09:00,624,0
OI00000454,O00000180,M004,2,980,1960,served,2025-01-01T18:55:56+09:00,1036,0
OI00000455,O00000180,M005,1,390,390,served,2025-01-01T18:52:03+09:00,803,1
OI00000456,O00000180,M002,2,780,1560,served,2025-01-01T18:48:10+09:00,570,0
OI00000457,O00000181,M002,3,780,2340,served,2025-01-01T19:32:06+09:00,747,0
OI00000458,O00000181,M005,2,390,780,served,2025-01-01T19:28:59+09:00,560,1
OI00000459,O00000182,M006,2,450,900,served,2025-01-01T20:21:19+09:00,870,1
OI00000460,O00000182,M001,3,680,2040,served,2025-01-01T20:23:09+09:00,980,0
OI00000461,O00000182,M002,2,780,1560,served,2025-01-01T20:26:43+09:00,1194,0
OI00000462,O00000183,M005,2,390,780,served,2025-01-01T20:24:43+09:00,1043,1
OI00000463,O00000184,M003,2,520,1040,served,2025-01-01T21:22:16+09:00,1066,0
OI00000464,O00000184,M001,1,680,680,served,2025-01-01T21:08:33+09:00,243,0
OI00000465,O00000184,M104,1,800,800,served,2025-01-01T21:20:28+09:00,958,0
OI00000466,O00000184,M002,2,780,1560,served,2025-01-01T21:20:46+09:00,976,0
OI00000467,O00000185,M001,2,680,1360,served,2025-01-01T20:56:40+09:00,607,0
OI00000468,O00000186,M001,2,680,1360,served,2025-01-01T21:47:32+09:00,417,0
OI00000469,O00000187,M002,2,780,1560,served,2025-01-01T21:53:28+09:00,264,0
OI00000470,O00000187,M004,3,980,2940,served,2025-01-01T22:05:31+09:00,987,0
OI00000471,O00000188,M002,3,780,2340,served,2025-01-01T14:31:23+09:00,943,0
OI00000472,O00000189,M002,3,780,2340,served,2025-01-01T09:07:33+09:00,599,0
OI00000473,O00000190,M006,3,450,1350,served,2025-01-01T16:12:19+09:00,694,1
OI00000474,O00000190,M002,2,780,1560,served,2025-01-01T16:07:47+09:00,422,0
OI00000475,O00000191,M005,1,390,390,served,2025-01-01T16:54:08+09:00,974,1
OI00000476,O00000191,M006,3,450,1350,served,2025-01-01T16:57:35+09:00,1181,1
OI00000477,O00000192,M005,3,390,1170,served,2025-01-01T15:49:12+09:00,624,1
OI00000478,O00000192,M006,2,450,900,served,2025-01-01T15:52:36+09:00,828,1
OI00000479,O00000192,M004,1,980,980,served,2025-01-01T15:53:09+09:00,861,0
OI00000480,O00000193,M003,3,520,1560,served,2025-01-01T15:56:20+09:00,578,0
OI00000481,O00000194,M005,3,390,1170,served,2025-01-01T17:27:29+09:00,947,1
OI00000482,O00000194,M002,3,780,2340,served,2025-01-01T17:20:57+09:00,555,0
OI00000483,O00000195,M006,2,450,900,served,2025-01-01T08:22:46+09:00,1085,1
OI00000484,O00000196,M001,2,680,1360,served,2025-01-01T09:04:58+09:00,848,0
OI00000485,O00000196,M001,1,680,680,served,2025-01-01T09:07:03+09:00,973,0
OI00000486,O00000196,M004,2,980,1960,served,2025-01-01T09:04:13+09:00,803,0
OI00000487,O00000197,M001,1,680,680,served,2025-01-01T09:31:10+09:00,248,0
OI00000488,O00000197,M006,2,450,900,served,2025-01-01T09:36:52+09:00,590,1
OI00000489,O00000197,M104,2,800,1600,served,2025-01-01T09:32:56+09:00,354,0
OI00000490,O00000197,M004,3,980,2940,served,2025-01-01T09:45:46+09:00,1124,0
OI00000491,O00000198,M006,2,450,900,served,2025-01-01T11:33:59+09:00,1052,1
OI00000492,O00000198,M005,2,390,780,served,2025-01-01T11:32:18+09:00,951,1
OI00000493,O00000198,M006,1,450,450,served,2025-01-01T11:31:29+09:00,902,1
OI00000494,O00000199,M006,3,450,1350,served,2025-01-01T20:05:10+09:00,422,1
OI00000495,O00000199,M001,2,680,1360,served,2025-01-01T20:12:07+09:00,839,0
OI00000496,O00000199,M104,3,800,2400,served,2025-01-01T20:10:57+09:00,769,0
OI00000497,O00000199,M006,1,450,450,served,2025-01-01T20:03:48+09:00,340,1
OI00000498,O00000200,M003,2,520,1040,served,2025-01-01T12:11:38+09:00,571,0
OI00000499,O00000200,M104,3,800,2400,served,2025-01-01T12:13:32+09:00,685,0
OI00000500,O00000200,M002,2,780,1560,served,2025-01-01T12:13:45+09:00,698,0
OI00000501,O00000201,M003,2,520,1040,served,2025-01-01T21:20:14+09:00,1030,0
OI00000502,O00000202,M104,3,800,2400,served,2025-01-01T09:47:25+09:00,967,0
OI00000503,O00000202,M006,3,450,1350,served,2025-01-01T09:45:39+09:00,861,1
OI00000504,O00000203,M002,1,780,780,served,2025-01-01T17:38:01+09:00,854,0
OI00000505,O00000204,M001,2,680,1360,served,2025-01-01T19:22:09+09:00,283,0
OI00000506,O00000204,M002,3,780,2340,served,2025-01-01T19:21:32+09:00,246,0
OI00000507,O00000204,M104,3,800,2400,served,2025-01-01T19:22:46+09:00,320,0
OI00000508,O00000205,M003,1,520,520,served,2025-01-01T20:09:00+09:00,789,0
OI00000509,O00000206,M104,2,800,1600,served,2025-01-01T20:45:50+09:00,1114,0
OI00000510,O00000206,M005,1,390,390,served,2025-01-01T20:38:15+09:00,659,1
OI00000511,O00000206,M006,1,450,450,served,2025-01-01T20:42:30+09:00,914,1
OI00000512,O00000207,M003,1,520,520,served,2025-01-01T08:44:23+09:00,770,0
OI00000513,O00000207,M005,3,390,1170,served,2025-01-01T08:51:12+09:00,1179,1
OI00000514,O00000207,M003,3,520,1560,served,2025-01-01T08:40:27+09:00,534,0
OI00000515,O00000207,M104,3,800,2400,served,2025-01-01T08:39:01+09:00,448,0
OI00000516,O00000208,M004,1,980,980,served,2025-01-01T16:37:47+09:00,720,0
OI00000517,O00000208,M001,2,680,1360,served,2025-01-01T16:33:31+09:00,464,0
OI00000518,O00000209,M005,1,390,390,served,2025-01-01T12:57:24+09:00,696,1
OI00000519,O00000209,M002,3,780,2340,served,2025-01-01T13:05:02+09:00,1154,0
OI00000520,O00000209,M005,1,390,390,served,2025-01-01T13:01:32+09:00,944,1
OI00000521,O00000210,M002,3,780,2340,served,2025-01-01T09:57:41+09:00,786,0
OI00000522,O00000210,M104,3,800,2400,served,2025-01-01T09:52:14+09:00,459,0
OI00000523,O00000211,M001,1,680,680,served,2025-01-01T09:04:50+09:00,483,0
OI00000524,O00000211,M104,1,800,800,served,2025-01-01T09:10:13+09:00,806,0
OI00000525,O00000212,M005,2,390,780,served,2025-01-01T09:44:04+09:00,968,1
OI00000526,O00000213,M003,3,520,1560,served,2025-01-01T09:48:26+09:00,496,0
OI00000527,O00000214,M002,2,780,1560,served,2025-01-01T12:14:56+09:00,797,0
OI00000528,O00000214,M003,1,520,520,served,2025-01-01T12:06:46+09:00,307,0
OI00000529,O00000214,M001,2,680,1360,served,2025-01-01T12:06:09+09:00,270,0
OI00000530,O00000215,M001,2,680,1360,served,2025-01-01T12:21:27+09:00,495,0
OI00000531,O00000215,M006,1,450,450,served,2025-01-01T12:17:35+09:00,263,1
OI00000532,O00000215,M004,2,980,1960,served,2025-01-01T12:20:15+09:00,423,0
OI00000533,O00000216,M005,3,390,1170,served,2025-01-01T12:57:19+09:00,1105,1
OI00000534,O00000216,M002,2,780,1560,served,2025-01-01T12:49:09+09:00,615,0
OI00000535,O00000216,M002,2,780,1560,served,2025-01-01T12:45:45+09:00,411,0
OI00000536,O00000216,M002,2,780,1560,served,2025-01-01T12:48:12+09:00,558,0
OI00000537,O00000217,M001,2,680,1360,served,2025-01-01T08:33:58+09:00,805,0
OI00000538,O00000217,M005,2,390,780,served,2025-01-01T08:39:00+09:00,1107,1
OI00000539,O00000218,M002,2,780,1560,served,2025-01-01T08:59:39+09:00,513,0
OI00000540,O00000218,M001,2,680,1360,served,2025-01-01T09:06:55+09:00,949,0
OI00000541,O00000218,M001,2,680,1360,served,2025-01-01T09:07:17+09:00,971,0
OI00000542,O00000218,M104,1,800,800,served,2025-01-01T09:04:20+09:00,794,0
OI00000543,O00000219,M005,2,390,780,served,2025-01-01T09:17:16+09:00,267,1
OI00000544,O00000219,M006,1,450,450,served,2025-01-01T09:28:54+09:00,965,1
OI00000545,O00000219,M004,3,980,2940,served,2025-01-01T09:31:57+09:00,1148,0
OI00000546,O00000219,M003,1,520,520,served,2025-01-01T09:19:35+09:00,406,0
OI00000547,O00000220,M104,2,800,1600,served,2025-01-01T14:03:54+09:00,728,0
OI00000548,O00000220,M004,1,980,980,served,2025-01-01T13:58:53+09:00,427,0
OI00000549,O00000220,M002,1,780,780,served,2025-01-01T14:06:40+09:00,894,0
OI00000550,O00000221,M001,3,680,2040,served,2025-01-01T14:07:12+09:00,312,0
OI00000551,O00000221,M001,1,680,680,served,2025-01-01T14:21:52+09:00,1192,0
OI00000552,O00000221,M004,3,980,2940,served,2025-01-01T14:10:50+09:00,530,0
OI00000553,O00000221,M004,3,980,2940,served,2025-01-01T14:08:37+09:00,397,0
OI00000554,O00000222,M005,2,390,780,served,2025-01-01T15:41:40+09:00,750,1
OI00000555,O00000222,M004,3,980,2940,served,2025-01-01T15:41:42+09:00,752,0
OI00000556,O00000223,M003,2,520,1040,served,2025-01-02T08:46:04+09:00,410,0
OI00000557,O00000223,M005,2,390,780,served,2025-01-02T08:48:57+09:00,583,1
OI00000558,O00000223,M004,3,980,2940,served,2025-01-02T08:58:56+09:00,1182,0
OI00000559,O00000224,M002,1,780,780,served,2025-01-02T10:20:07+09:00,690,0
OI00000560,O00000224,M001,3,680,2040,served,2025-01-02T10:28:35+09:00,1198,0
OI00000561,O00000224,M001,3,680,2040,served,2025-01-02T10:18:06+09:00,569,0
OI00000562,O00000224,M005,2,390,780,served,2025-01-02T10:16:09+09:00,452,1
OI00000563,O00000225,M005,2,390,780,served,2025-01-02T18:48:32+09:00,997,1
OI00000564,O00000225,M002,3,780,2340,served,2025-01-02T18:45:28+09:00,813,0
OI00000565,O00000225,M006,3,450,1350,served,2025-01-02T18:46:42+09:00,887,1
OI00000566,O00000225,M006,2,450,900,served,2025-01-02T18:50:44+09:00,1129,1
OI00000567,O00000226,M001,2,680,1360,served,2025-01-02T19:18:30+09:00,915,0
OI00000568,O00000226,M006,1,450,450,served,2025-01-02T19:17:10+09:00,835,1
OI00000569,O00000226,M004,2,980,1960,served,2025-01-02T19:09:19+09:00,364,0
OI00000570,O00000227,M006,1,450,450,served,2025-01-02T09:51:45+09:00,995,1
OI00000571,O00000227,M005,1,390,390,served,2025-01-02T09:47:27+09:00,737,1
OI00000572,O00000228,M001,2,680,1360,served,2025-01-02T09:57:38+09:00,720,0
OI00000573,O00000228,M004,1,980,980,served,2025-01-02T09:54:50+09:00,552,0
OI00000574,O00000228,M006,1,450,450,served,2025-01-02T09:56:33+09:00,655,1
OI00000575,O00000228,M003,2,520,1040,served,2025-01-02T09:59:05+09:00,807,0
OI00000576,O00000229,M006,2,450,900,served,2025-01-02T14:03:48+09:00,868,1
OI00000577,O00000229,M001,1,680,680,served,2025-01-02T13:55:43+09:00,383,0
OI00000578,O00000230,M005,3,390,1170,served,2025-01-02T14:23:43+09:00,637,1
OI00000579,O00000231,M003,1,520,520,served,2025-01-02T14:44:37+09:00,527,0
OI00000580,O00000231,M002,1,780,780,served,2025-01-02T14:54:27+09:00,1117,0
OI00000581,O00000231,M001,1,680,680,served,2025-01-02T14:46:44+09:00,654,0
OI00000582,O00000231,M001,2,680,1360,served,2025-01-02T14:41:25+09:00,335,0
OI00000583,O00000232,M004,2,980,1960,served,2025-01-02T13:29:10+09:00,521,0
OI00000584,O00000232,M001,1,680,680,served,2025-01-02T13:32:58+09:00,749,0
OI00000585,O00000233,M006,3,450,1350,served,2025-01-02T13:47:47+09:00,1167,1
