visit_id,store_id,table_id,seated_at,left_at,adult_cnt,child_cnt,visit_date,day_of_week,time_slot
V00000226,S002,T29,2025-01-05T07:14:33+09:00,2025-01-05T08:52:33+09:00,2,2,2025-01-05,6,morning
V00000227,S002,T30,2025-01-05T12:25:37+09:00,2025-01-05T13:56:37+09:00,1,2,2025-01-05,6,lunch
V00000228,S002,T29,2025-01-05T18:47:12+09:00,2025-01-05T20:03:12+09:00,4,1,2025-01-05,6,evening
V00000229,S002,T13,2025-01-05T20:31:28+09:00,2025-01-05T21:48:28+09:00,4,0,2025-01-05,6,evening
V00000230,S002,T21,2025-01-05T20:05:48+09:00,2025-01-05T21:15:48+09:00,4,0,2025-01-05,6,evening
V00000231,S002,T04,2025-01-05T10:23:31+09:00,2025-01-05T11:46:31+09:00,1,0,2025-01-05,6,morning
V00000232,S002,T06,2025-01-05T11:38:19+09:00,2025-01-05T12:36:19+09:00,3,1,2025-01-05,6,lunch
V00000233,S002,T30,2025-01-05T13:18:15+09:00,2025-01-05T14:52:15+09:00,2,0,2025-01-05,6,lunch
V00000234,S002,T21,2025-01-05T15:24:32+09:00,2025-01-05T17:22:32+09:00,1,2,2025-01-05,6,afternoon
V00000235,S003,T05,2025-01-05T10:47:28+09:00,2025-01-05T11:46:28+09:00,2,2,2025-01-05,6,morning
V00000236,S003,T15,2025-01-05T08:57:13+09:00,2025-01-05T09:45:13+09:00,4,1,2025-01-05,6,morning
V00000237,S003,T17,2025-01-05T17:21:38+09:00,2025-01-05T18:40:38+09:00,2,1,2025-01-05,6,afternoon
V00000238,S003,T13,2025-01-05T19:17:02+09:00,2025-01-05T20:25:02+09:00,2,2,2025-01-05,6,evening
V00000239,S003,T15,2025-01-05T12:12:58+09:00,2025-01-05T14:07:58+09:00,3,0,2025-01-05,6,lunch
V00000240,S003,T20,2025-01-05T13:37:42+09:00,2025-01-05T15:11:42+09:00,1,1,2025-01-05,6,lunch
V00000241,S003,T01,2025-01-05T13:38:16+09:00,2025-01-05T14:34:16+09:00,2,0,2025-01-05,6,lunch
V00000242,S003,T10,2025-01-05T15:53:21+09:00,2025-01-05T16:39:21+09:00,4,0,2025-01-05,6,afternoon
V00000243,S001,T11,2025-01-06T12:28:26+09:00,2025-01-06T13:59:26+09:00,2,1,2025-01-06,0,lunch
V00000244,S001,T07,2025-01-06T17:05:00+09:00,2025-01-06T18:36:00+09:00,3,1,2025-01-06,0,afternoon
V00000245,S001,T25,2025-01-06T16:37:08+09:00,2025-01-06T17:33:08+09:00,4,1,2025-01-06,0,afternoon
V00000246,S001,T04,2025-01-06T08:42:09+09:00,2025-01-06T10:38:09+09:00,1,1,2025-01-06,0,morning
V00000247,S001,T24,2025-01-06T07:55:29+09:00,2025-01-06T08:51:29+09:00,1,2,2025-01-06,0,morning
V00000248,S001,T06,2025-01-06T11:55:31+09:00,2025-01-06T13:54:31+09:00,3,0,2025-01-06,0,lunch
V00000249,S001,T22,2025-01-06T10:19:29+09:00,2025-01-06T11:13:29+09:00,1,1,2025-01-06,0,morning
V00000250,S001,T03,2025-01-06T19:54:51+09:00,2025-01-06T21:06:51+09:00,2,2,2025-01-06,0,evening
V00000251,S001,T06,2025-01-06T13:39:45+09:00,2025-01-06T15:37:45+09:00,3,0,2025-01-06,0,lunch
V00000252,S001,T04,2025-01-06T18:27:43+09:00,2025-01-06T19:53:43+09:00,3,2,2025-01-06,0,evening
V00000253,S001,T08,2025-01-06T17:37:16+09:00,2025-01-06T19:08:16+09:00,2,2,2025-01-06,0,afternoon
V00000254,S001,T05,2025-01-06T21:03:57+09:00,2025-01-06T22:31:57+09:00,1,0,2025-01-06,0,evening
V00000255,S001,T08,2025-01-06T17:29:26+09:00,2025-01-06T18:12:26+09:00,3,1,2025-01-06,0,afternoon
V00000256,S002,T10,2025-01-06T18:13:19+09:00,2025-01-06T19:42:19+09:00,1,2,2025-01-06,0,evening
V00000257,S002,T17,2025-01-06T11:08:30+09:00,2025-01-06T12:24:30+09:00,2,0,2025-01-06,0,lunch
V00000258,S002,T07,2025-01-06T20:07:09+09:00,2025-01-06T20:48:09+09:00,1,2,2025-01-06,0,evening
V00000259,S002,T08,2025-01-06T13:15:03+09:00,2025-01-06T13:56:03+09:00,4,1,2025-01-06,0,lunch
V00000260,S002,T02,2025-01-06T12:27:59+09:00,2025-01-06T13:10:59+09:00,2,2,2025-01-06,0,lunch
V00000261,S002,T25,2025-01-06T18:51:06+09:00,2025-01-06T20:24:06+09:00,1,1,2025-01-06,0,evening
V00000262,S002,T03,2025-01-06T20:58:49+09:00,2025-01-06T22:14:49+09:00,2,2,2025-01-06,0,evening
V00000263,S002,T25,2025-01-06T17:42:04+09:00,2025-01-06T19:28:04+09:00,4,2,2025-01-06,0,afternoon
V00000264,S002,T19,2025-01-06T08:40:15+09:00,2025-01-06T10:00:15+09:00,2,1,2025-01-06,0,morning
V00000265,S002,T04,2025-01-06T19:02:26+09:00,2025-01-06T19:45:26+09:00,2,0,2025-01-06,0,evening
V00000266,S003,T06,2025-01-06T09:04:32+09:00,2025-01-06T09:50:32+09:00,2,2,2025-01-06,0,morning
V00000267,S003,T10,2025-01-06T07:52:48+09:00,2025-01-06T09:35:48+09:00,2,2,2025-01-06,0,morning
V00000268,S003,T22,2025-01-06T19:13:49+09:00,2025-01-06T20:59:49+09:00,2,0,2025-01-06,0,evening
V00000269,S003,T12,2025-01-06T07:24:57+09:00,2025-01-06T08:16:57+09:00,2,1,2025-01-06,0,morning
V00000270,S003,T14,2025-01-06T20:21:21+09:00,2025-01-06T21:54:21+09:00,2,1,2025-01-06,0,evening
V00000271,S003,T06,2025-01-06T21:00:27+09:00,2025-01-06T22:27:27+09:00,1,2,2025-01-06,0,evening
V00000272,S003,T03,2025-01-06T13:46:52+09:00,2025-01-06T15:12:52+09:00,1,1,2025-01-06,0,lunch
V00000273,S003,T07,2025-01-06T17:33:45+09:00,2025-01-06T18:35:45+09:00,1,2,2025-01-06,0,afternoon
V00000274,S003,T30,2025-01-06T17:52:13+09:00,2025-01-06T18:50:13+09:00,1,1,2025-01-06,0,afternoon
V00000275,S003,T22,2025-01-06T13:11:54+09:00,2025-01-06T13:52:54+09:00,3,0,2025-01-06,0,lunch
V00000276,S003,T05,2025-01-06T18:55:42+09:00,2025-01-06T20:26:42+09:00,2,2,2025-01-06,0,evening
V00000277,S003,T21,2025-01-06T11:06:43+09:00,2025-01-06T12:41:43+09:00,3,2,2025-01-06,0,lunch
V00000278,S003,T04,2025-01-06T10:00:20+09:00,2025-01-06T11:14:20+09:00,3,2,2025-01-06,0,morning
V00000279,S003,T08,2025-01-06T08:03:04+09:00,2025-01-06T09:34:04+09:00,3,1,2025-01-06,0,morning
V00000280,S001,T30,2025-01-07T19:17:43+09:00,2025-01-07T20:42:43+09:00,3,2,2025-01-07,1,evening
V00000281,S001,T10,2025-01-07T11:59:09+09:00,2025-01-07T13:49:09+09:00,1,2,2025-01-07,1,lunch
V00000282,S001,T29,2025-01-07T08:42:01+09:00,2025-01-07T09:52:01+09:00,2,2,2025-01-07,1,morning
V00000283,S001,T06,2025-01-07T10:01:25+09:00,2025-01-07T10:41:25+09:00,4,1,2025-01-07,1,morning
V00000284,S001,T03,2025-01-07T18:04:57+09:00,2025-01-07T19:53:57+09:00,4,1,2025-01-07,1,evening
V00000285,S001,T07,2025-01-07T17:44:26+09:00,2025-01-07T19:19:26+09:00,3,1,2025-01-07,1,afternoon
V00000286,S001,T24,2025-01-07T08:40:59+09:00,2025-01-07T10:27:59+09:00,1,0,2025-01-07,1,morning
V00000287,S001,T15,2025-01-07T14:23:23+09:00,2025-01-07T14:58:23+09:00,4,0,2025-01-07,1,lunch
V00000288,S001,T30,2025-01-07T16:27:55+09:00,2025-01-07T18:16:55+09:00,1,0,2025-01-07,1,afternoon
V00000289,S001,T06,2025-01-07T19:49:54+09:00,2025-01-07T21:44:54+09:00,3,1,2025-01-07,1,evening
V00000290,S001,T24,2025-01-07T08:15:25+09:00,2025-01-07T09:33:25+09:00,1,1,2025-01-07,1,morning
V00000291,S001,T22,2025-01-07T08:26:09+09:00,2025-01-07T09:55:09+09:00,1,0,2025-01-07,1,morning
V00000292,S001,T22,2025-01-07T17:44:14+09:00,2025-01-07T19:27:14+09:00,3,0,2025-01-07,1,afternoon
V00000293,S002,T09,2025-01-07T20:46:01+09:00,2025-01-07T21:45:01+09:00,3,0,2025-01-07,1,evening
V00000294,S002,T07,2025-01-07T17:53:05+09:00,2025-01-07T19:47:05+09:00,2,2,2025-01-07,1,afternoon
V00000295,S002,T12,2025-01-07T15:31:04+09:00,2025-01-07T17:06:04+09:00,1,1,2025-01-07,1,afternoon
V00000296,S002,T17,2025-01-07T07:52:33+09:00,2025-01-07T09:21:33+09:00,2,0,2025-01-07,1,morning
V00000297,S002,T28,2025-01-07T08:40:04+09:00,2025-01-07T10:28:04+09:00,1,0,2025-01-07,1,morning
V00000298,S002,T20,2025-01-07T07:36:38+09:00,2025-01-07T08:30:38+09:00,1,1,2025-01-07,1,morning
V00000299,S002,T10,2025-01-07T16:44:10+09:00,2025-01-07T18:34:10+09:00,3,0,2025-01-07,1,afternoon
V00000300,S002,T03,2025-01-07T19:49:55+09:00,2025-01-07T21:14:55+09:00,1,2,2025-01-07,1,evening
V00000301,S002,T08,2025-01-07T08:43:46+09:00,2025-01-07T10:27:46+09:00,1,1,2025-01-07,1,morning
V00000302,S002,T20,2025-01-07T08:25:14+09:00,2025-01-07T09:31:14+09:00,4,2,2025-01-07,1,morning
V00000303,S003,T18,2025-01-07T10:58:35+09:00,2025-01-07T11:35:35+09:00,2,1,2025-01-07,1,morning
V00000304,S003,T03,2025-01-07T20:37:28+09:00,2025-01-07T22:30:28+09:00,2,2,2025-01-07,1,evening
V00000305,S003,T28,2025-01-07T12:15:12+09:00,2025-01-07T14:00:12+09:00,3,0,2025-01-07,1,lunch
V00000306,S003,T28,2025-01-07T10:20:11+09:00,2025-01-07T11:45:11+09:00,3,0,2025-01-07,1,morning
V00000307,S003,T24,2025-01-07T20:19:23+09:00,2025-01-07T21:51:23+09:00,2,2,2025-01-07,1,evening
V00000308,S003,T09,2025-01-07T16:51:12+09:00,2025-01-07T18:23:12+09:00,2,1,2025-01-07,1,afternoon
V00000309,S003,T24,2025-01-07T14:35:41+09:00,2025-01-07T15:39:41+09:00,3,2,2025-01-07,1,lunch
V00000310,S003,T16,2025-01-07T18:52:14+09:00,2025-01-07T20:10:14+09:00,1,2,2025-01-07,1,evening
V00000311,S003,T21,2025-01-07T20:10:21+09:00,2025-01-07T21:32:21+09:00,1,1,2025-01-07,1,evening
V00000312,S001,T05,2025-01-08T17:05:40+09:00,2025-01-08T18:28:40+09:00,3,0,2025-01-08,2,afternoon
V00000313,S001,T26,2025-01-08T12:26:53+09:00,2025-01-08T13:30:53+09:00,4,2,2025-01-08,2,lunch
V00000314,S001,T19,2025-01-08T14:56:40+09:00,2025-01-08T16:29:40+09:00,1,2,2025-01-08,2,lunch
V00000315,S001,T07,2025-01-08T14:45:43+09:00,2025-01-08T15:33:43+09:00,1,0,2025-01-08,2,lunch
V00000316,S001,T19,2025-01-08T07:14:37+09:00,2025-01-08T09:06:37+09:00,2,1,2025-01-08,2,morning
V00000317,S001,T24,2025-01-08T15:09:37+09:00,2025-01-08T17:05:37+09:00,3,0,2025-01-08,2,afternoon
V00000318,S001,T07,2025-01-08T19:36:46+09:00,2025-01-08T21:18:46+09:00,2,2,2025-01-08,2,evening
V00000319,S001,T01,2025-01-08T19:32:27+09:00,2025-01-08T21:22:27+09:00,2,2,2025-01-08,2,evening
V00000320,S001,T08,2025-01-08T10:18:24+09:00,2025-01-08T10:58:24+09:00,3,2,2025-01-08,2,morning
V00000321,S001,T10,2025-01-08T08:48:36+09:00,2025-01-08T10:03:36+09:00,3,1,2025-01-08,2,morning
V00000322,S001,T30,2025-01-08T16:36:15+09:00,2025-01-08T17:17:15+09:00,2,2,2025-01-08,2,afternoon
V00000323,S001,T24,2025-01-08T10:22:18+09:00,2025-01-08T11:26:18+09:00,3,0,2025-01-08,2,morning
V00000324,S001,T07,2025-01-08T08:39:33+09:00,2025-01-08T10:11:33+09:00,4,2,2025-01-08,2,morning
V00000325,S002,T20,2025-01-08T20:35:04+09:00,2025-01-08T21:20:04+09:00,1,1,2025-01-08,2,evening
V00000326,S002,T29,2025-01-08T19:13:20+09:00,2025-01-08T20:38:20+09:00,4,1,2025-01-08,2,evening
V00000327,S002,T24,2025-01-08T12:25:53+09:00,2025-01-08T13:18:53+09:00,4,1,2025-01-08,2,lunch
V00000328,S002,T19,2025-01-08T09:21:22+09:00,2025-01-08T10:06:22+09:00,1,2,2025-01-08,2,morning
V00000329,S002,T14,2025-01-08T07:32:58+09:00,2025-01-08T08:38:58+09:00,1,0,2025-01-08,2,morning
V00000330,S002,T03,2025-01-08T12:31:33+09:00,2025-01-08T14:18:33+09:00,4,0,2025-01-08,2,lunch
V00000331,S002,T28,2025-01-08T18:11:43+09:00,2025-01-08T19:20:43+09:00,2,0,2025-01-08,2,evening
V00000332,S002,T04,2025-01-08T09:10:33+09:00,2025-01-08T10:42:33+09:00,1,0,2025-01-08,2,morning
V00000333,S002,T08,2025-01-08T08:10:50+09:00,2025-01-08T09:22:50+09:00,1,0,2025-01-08,2,morning
V00000334,S002,T07,2025-01-08T19:02:37+09:00,2025-01-08T20:33:37+09:00,1,0,2025-01-08,2,evening
V00000335,S002,T25,2025-01-08T09:56:24+09:00,2025-01-08T11:23:24+09:00,3,1,2025-01-08,2,morning
V00000336,S002,T11,2025-01-08T17:35:46+09:00,2025-01-08T18:14:46+09:00,2,2,2025-01-08,2,afternoon
V00000337,S002,T01,2025-01-08T20:04:49+09:00,2025-01-08T20:44:49+09:00,4,2,2025-01-08,2,evening
V00000338,S002,T11,2025-01-08T07:43:02+09:00,2025-01-08T09:06:02+09:00,3,1,2025-01-08,2,morning
V00000339,S002,T25,2025-01-08T08:05:40+09:00,2025-01-08T09:30:40+09:00,4,1,2025-01-08,2,morning
V00000340,S003,T03,2025-01-08T07:13:40+09:00,2025-01-08T09:02:40+09:00,3,1,2025-01-08,2,morning
V00000341,S003,T03,2025-01-08T12:25:45+09:00,2025-01-08T14:24:45+09:00,1,2,2025-01-08,2,lunch
V00000342,S003,T21,2025-01-08T10:54:22+09:00,2025-01-08T11:47:22+09:00,2,0,2025-01-08,2,morning
V00000343,S003,T12,2025-01-08T15:06:17+09:00,2025-01-08T16:02:17+09:00,4,2,2025-01-08,2,afternoon
V00000344,S003,T15,2025-01-08T08:52:29+09:00,2025-01-08T09:34:29+09:00,4,0,2025-01-08,2,morning
V00000345,S003,T30,2025-01-08T16:13:02+09:00,2025-01-08T18:11:02+09:00,4,0,2025-01-08,2,afternoon
V00000346,S003,T11,2025-01-08T19:36:39+09:00,2025-01-08T20:47:39+09:00,4,1,2025-01-08,2,evening
V00000347,S003,T30,2025-01-08T17:23:42+09:00,2025-01-08T19:10:42+09:00,2,1,2025-01-08,2,afternoon
V00000348,S003,T02,2025-01-08T17:29:41+09:00,2025-01-08T18:41:41+09:00,2,1,2025-01-08,2,afternoon
V00000349,S003,T21,2025-01-08T17:10:18+09:00,2025-01-08T17:52:18+09:00,3,1,2025-01-08,2,afternoon
V00000350,S003,T26,2025-01-08T19:04:49+09:00,2025-01-08T19:47:49+09:00,4,1,2025-01-08,2,evening
V00000351,S003,T12,2025-01-08T18:44:01+09:00,2025-01-08T20:25:01+09:00,2,2,2025-01-08,2,evening
V00000352,S003,T18,2025-01-08T11:06:35+09:00,2025-01-08T12:06:35+09:00,3,0,2025-01-08,2,lunch
V00000353,S001,T02,2025-01-09T09:09:17+09:00,2025-01-09T10:17:17+09:00,3,0,2025-01-09,3,morning
V00000354,S001,T24,2025-01-09T12:10:36+09:00,2025-01-09T13:32:36+09:00,4,0,2025-01-09,3,lunch
V00000355,S001,T05,2025-01-09T20:54:25+09:00,2025-01-09T22:04:25+09:00,1,1,2025-01-09,3,evening
V00000356,S001,T17,2025-01-09T16:24:16+09:00,2025-01-09T18:22:16+09:00,1,0,2025-01-09,3,afternoon
V00000357,S001,T29,2025-01-09T19:48:33+09:00,2025-01-09T21:15:33+09:00,3,1,2025-01-09,3,evening
V00000358,S001,T05,2025-01-09T07:12:50+09:00,2025-01-09T08:36:50+09:00,2,2,2025-01-09,3,morning
V00000359,S001,T07,2025-01-09T09:15:19+09:00,2025-01-09T10:40:19+09:00,2,1,2025-01-09,3,morning
V00000360,S001,T08,2025-01-09T10:26:26+09:00,2025-01-09T12:23:26+09:00,4,2,2025-01-09,3,morning
V00000361,S001,T22,2025-01-09T10:19:34+09:00,2025-01-09T10:57:34+09:00,4,0,2025-01-09,3,morning
V00000362,S001,T04,2025-01-09T07:11:27+09:00,2025-01-09T08:44:27+09:00,1,0,2025-01-09,3,morning
V00000363,S001,T23,2025-01-09T09:48:02+09:00,2025-01-09T11:46:02+09:00,3,1,2025-01-09,3,morning
V00000364,S001,T18,2025-01-09T09:44:00+09:00,2025-01-09T10:37:00+09:00,2,2,2025-01-09,3,morning
V00000365,S001,T28,2025-01-09T18:38:27+09:00,2025-01-09T20:11:27+09:00,3,0,2025-01-09,3,evening
V00000366,S001,T07,2025-01-09T11:14:56+09:00,2025-01-09T12:57:56+09:00,2,2,2025-01-09,3,lunch
V00000367,S001,T09,2025-01-09T20:18:08+09:00,2025-01-09T22:14:08+09:00,4,0,2025-01-09,3,evening
V00000368,S002,T30,2025-01-09T13:31:43+09:00,2025-01-09T15:11:43+09:00,2,2,2025-01-09,3,lunch
V00000369,S002,T12,2025-01-09T21:24:06+09:00,2025-01-09T22:51:06+09:00,2,2,2025-01-09,3,evening
V00000370,S002,T28,2025-01-09T11:49:45+09:00,2025-01-09T12:39:45+09:00,2,1,2025-01-09,3,lunch
V00000371,S002,T02,2025-01-09T15:07:56+09:00,2025-01-09T16:00:56+09:00,2,2,2025-01-09,3,afternoon
V00000372,S002,T20,2025-01-09T15:55:30+09:00,2025-01-09T17:31:30+09:00,1,2,2025-01-09,3,afternoon
V00000373,S002,T11,2025-01-09T16:37:55+09:00,2025-01-09T17:12:55+09:00,3,0,2025-01-09,3,afternoon
V00000374,S002,T10,2025-01-09T08:43:12+09:00,2025-01-09T09:25:12+09:00,3,0,2025-01-09,3,morning
V00000375,S002,T30,2025-01-09T15:33:39+09:00,2025-01-09T16:21:39+09:00,3,0,2025-01-09,3,afternoon
V00000376,S002,T30,2025-01-09T10:57:10+09:00,2025-01-09T11:43:10+09:00,4,1,2025-01-09,3,morning
V00000377,S003,T05,2025-01-09T08:50:16+09:00,2025-01-09T09:49:16+09:00,2,0,2025-01-09,3,morning
V00000378,S003,T16,2025-01-09T19:57:38+09:00,2025-01-09T20:45:38+09:00,2,1,2025-01-09,3,evening
V00000379,S003,T02,2025-01-09T19:25:03+09:00,2025-01-09T20:05:03+09:00,1,2,2025-01-09,3,evening
V00000380,S003,T22,2025-01-09T16:24:43+09:00,2025-01-09T18:03:43+09:00,2,1,2025-01-09,3,afternoon
V00000381,S003,T12,2025-01-09T16:26:53+09:00,2025-01-09T17:10:53+09:00,3,1,2025-01-09,3,afternoon
V00000382,S003,T03,2025-01-09T16:48:39+09:00,2025-01-09T17:38:39+09:00,4,0,2025-01-09,3,afternoon
V00000383,S003,T12,2025-01-09T15:01:46+09:00,2025-01-09T15:57:46+09:00,3,0,2025-01-09,3,afternoon
V00000384,S003,T07,2025-01-09T16:57:39+09:00,2025-01-09T18:35:39+09:00,4,2,2025-01-09,3,afternoon
V00000385,S003,T20,2025-01-09T15:16:45+09:00,2025-01-09T16:24:45+09:00,1,1,2025-01-09,3,afternoon
V00000386,S003,T08,2025-01-09T08:30:34+09:00,2025-01-09T10:08:34+09:00,4,0,2025-01-09,3,morning
V00000387,S003,T07,2025-01-09T10:58:38+09:00,2025-01-09T12:11:38+09:00,4,1,2025-01-09,3,morning
V00000388,S003,T18,2025-01-09T18:30:47+09:00,2025-01-09T19:32:47+09:00,4,1,2025-01-09,3,evening
V00000389,S003,T27,2025-01-09T19:10:11+09:00,2025-01-09T20:40:11+09:00,4,0,2025-01-09,3,evening
V00000390,S003,T29,2025-01-09T19:27:22+09:00,2025-01-09T20:43:22+09:00,2,1,2025-01-09,3,evening
V00000391,S003,T26,2025-01-09T13:57:37+09:00,2025-01-09T15:56:37+09:00,2,1,2025-01-09,3,lunch
V00000392,S001,T30,2025-01-10T20:24:16+09:00,2025-01-10T22:11:16+09:00,1,1,2025-01-10,4,evening
V00000393,S001,T19,2025-01-10T20:48:36+09:00,2025-01-10T22:41:36+09:00,4,0,2025-01-10,4,evening
V00000394,S001,T19,2025-01-10T07:40:50+09:00,2025-01-10T08:24:50+09:00,4,2,2025-01-10,4,morning
V00000395,S001,T09,2025-01-10T08:04:06+09:00,2025-01-10T09:20:06+09:00,2,2,2025-01-10,4,morning
V00000396,S001,T18,2025-01-10T20:34:28+09:00,2025-01-10T22:03:28+09:00,2,0,2025-01-10,4,evening
V00000397,S001,T20,2025-01-10T12:41:58+09:00,2025-01-10T14:17:58+09:00,2,0,2025-01-10,4,lunch
V00000398,S001,T25,2025-01-10T10:41:52+09:00,2025-01-10T11:20:52+09:00,2,0,2025-01-10,4,morning
V00000399,S001,T21,2025-01-10T16:12:15+09:00,2025-01-10T17:16:15+09:00,1,0,2025-01-10,4,afternoon
V00000400,S001,T12,2025-01-10T10:19:59+09:00,2025-01-10T10:59:59+09:00,2,2,2025-01-10,4,morning
V00000401,S001,T23,2025-01-10T08:18:26+09:00,2025-01-10T09:26:26+09:00,2,2,2025-01-10,4,morning
V00000402,S001,T29,2025-01-10T15:22:35+09:00,2025-01-10T16:44:35+09:00,4,1,2025-01-10,4,afternoon
V00000403,S001,T23,2025-01-10T12:28:43+09:00,2025-01-10T13:42:43+09:00,4,1,2025-01-10,4,lunch
V00000404,S002,T16,2025-01-10T14:47:07+09:00,2025-01-10T16:15:07+09:00,4,1,2025-01-10,4,lunch
V00000405,S002,T12,2025-01-10T15:37:33+09:00,2025-01-10T16:22:33+09:00,4,0,2025-01-10,4,afternoon
V00000406,S002,T01,2025-01-10T11:35:14+09:00,2025-01-10T13:30:14+09:00,2,2,2025-01-10,4,lunch
V00000407,S002,T24,2025-01-10T12:58:10+09:00,2025-01-10T14:22:10+09:00,2,0,2025-01-10,4,lunch
V00000408,S002,T14,2025-01-10T14:46:06+09:00,2025-01-10T15:41:06+09:00,4,0,2025-01-10,4,lunch
V00000409,S002,T30,2025-01-10T12:24:11+09:00,2025-01-10T14:16:11+09:00,3,0,2025-01-10,4,lunch
V00000410,S002,T03,2025-01-10T15:41:31+09:00,2025-01-10T17:34:31+09:00,1,0,2025-01-10,4,afternoon
V00000411,S002,T09,2025-01-10T09:22:00+09:00,2025-01-10T10:28:00+09:00,1,1,2025-01-10,4,morning
V00000412,S002,T14,2025-01-10T09:30:37+09:00,2025-01-10T11:13:37+09:00,3,0,2025-01-10,4,morning
V00000413,S002,T19,2025-01-10T18:43:43+09:00,2025-01-10T20:40:43+09:00,4,0,2025-01-10,4,evening
V00000414,S002,T03,2025-01-10T20:06:05+09:00,2025-01-10T20:56:05+09:00,2,2,2025-01-10,4,evening
V00000415,S002,T03,2025-01-10T11:52:00+09:00,2025-01-10T13:12:00+09:00,1,1,2025-01-10,4,lunch
V00000416,S002,T13,2025-01-10T09:27:29+09:00,2025-01-10T10:58:29+09:00,4,2,2025-01-10,4,morning
V00000417,S002,T30,2025-01-10T09:09:58+09:00,2025-01-10T10:40:58+09:00,4,2,2025-01-10,4,morning
V00000418,S002,T27,2025-01-10T19:27:11+09:00,2025-01-10T20:07:11+09:00,2,2,2025-01-10,4,evening
V00000419,S003,T26,2025-01-10T11:01:47+09:00,2025-01-10T12:03:47+09:00,2,0,2025-01-10,4,lunch
V00000420,S003,T27,2025-01-10T15:17:35+09:00,2025-01-10T16:58:35+09:00,3,0,2025-01-10,4,afternoon
V00000421,S003,T20,2025-01-10T11:43:30+09:00,2025-01-10T13:07:30+09:00,2,2,2025-01-10,4,lunch
V00000422,S003,T21,2025-01-10T19:20:40+09:00,2025-01-10T20:39:40+09:00,1,0,2025-01-10,4,evening
V00000423,S003,T05,2025-01-10T17:16:46+09:00,2025-01-10T18:40:46+09:00,1,2,2025-01-10,4,afternoon
V00000424,S003,T15,2025-01-10T15:25:59+09:00,2025-01-10T16:11:59+09:00,1,1,2025-01-10,4,afternoon
V00000425,S003,T07,2025-01-10T13:54:07+09:00,2025-01-10T15:05:07+09:00,2,0,2025-01-10,4,lunch
V00000426,S003,T14,2025-01-10T09:00:41+09:00,2025-01-10T10:04:41+09:00,3,2,2025-01-10,4,morning
V00000427,S001,T28,2025-01-11T07:25:04+09:00,2025-01-11T08:25:04+09:00,4,0,2025-01-11,5,morning
V00000428,S001,T08,2025-01-11T19:35:35+09:00,2025-01-11T20:39:35+09:00,2,2,2025-01-11,5,evening
V00000429,S001,T09,2025-01-11T16:08:52+09:00,2025-01-11T17:11:52+09:00,3,2,2025-01-11,5,afternoon
V00000430,S001,T01,2025-01-11T11:27:48+09:00,2025-01-11T13:04:48+09:00,4,1,2025-01-11,5,lunch
V00000431,S001,T06,2025-01-11T21:00:44+09:00,2025-01-11T21:52:44+09:00,2,2,2025-01-11,5,evening
V00000432,S001,T06,2025-01-11T21:09:51+09:00,2025-01-11T22:52:51+09:00,4,2,2025-01-11,5,evening
V00000433,S001,T06,2025-01-11T19:31:24+09:00,2025-01-11T21:29:24+09:00,3,2,2025-01-11,5,evening
V00000434,S001,T05,2025-01-11T19:06:53+09:00,2025-01-11T20:23:53+09:00,1,2,2025-01-11,5,evening
V00000435,S001,T19,2025-01-11T09:16:48+09:00,2025-01-11T09:57:48+09:00,3,2,2025-01-11,5,morning
V00000436,S001,T06,2025-01-11T18:28:57+09:00,2025-01-11T20:19:57+09:00,1,0,2025-01-11,5,evening
V00000437,S002,T21,2025-01-11T15:25:51+09:00,2025-01-11T17:24:51+09:00,4,2,2025-01-11,5,afternoon
V00000438,S002,T03,2025-01-11T17:08:57+09:00,2025-01-11T18:49:57+09:00,2,2,2025-01-11,5,afternoon
V00000439,S002,T21,2025-01-11T20:37:07+09:00,2025-01-11T21:26:07+09:00,1,2,2025-01-11,5,evening
V00000440,S002,T07,2025-01-11T21:21:29+09:00,2025-01-11T22:29:29+09:00,2,0,2025-01-11,5,evening
V00000441,S002,T07,2025-01-11T10:41:19+09:00,2025-01-11T12:05:19+09:00,2,2,2025-01-11,5,morning
V00000442,S002,T21,2025-01-11T11:59:03+09:00,2025-01-11T13:55:03+09:00,2,1,2025-01-11,5,lunch
V00000443,S002,T04,2025-01-11T10:07:54+09:00,2025-01-11T11:07:54+09:00,3,0,2025-01-11,5,morning
V00000444,S002,T18,2025-01-11T12:46:13+09:00,2025-01-11T14:27:13+09:00,3,1,2025-01-11,5,lunch
V00000445,S002,T21,2025-01-11T09:54:57+09:00,2025-01-11T10:54:57+09:00,3,0,2025-01-11,5,morning
V00000446,S002,T09,2025-01-11T16:39:50+09:00,2025-01-11T17:50:50+09:00,4,0,2025-01-11,5,afternoon
V00000447,S002,T22,2025-01-11T07:13:32+09:00,2025-01-11T08:04:32+09:00,2,1,2025-01-11,5,morning
V00000448,S002,T14,2025-01-11T10:40:40+09:00,2025-01-11T12:02:40+09:00,3,1,2025-01-11,5,morning
V00000449,S002,T26,2025-01-11T10:17:11+09:00,2025-01-11T12:13:11+09:00,2,1,2025-01-11,5,morning
V00000450,S003,T02,2025-01-11T19:53:20+09:00,2025-01-11T20:51:20+09:00,2,1,2025-01-11,5,evening
V00000451,S003,T12,2025-01-11T16:27:54+09:00,2025-01-11T17:26:54+09:00,4,1,2025-01-11,5,afternoon
